Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlFluor,F_ChlFluor,WiperPosV,Level,F_Level
10/03/2019,18:15, ,0,Inlet,0,6.3,13.972,0,47.2769,0,30.75,0,93.9,0,8.01,0,7.71,0,-64.8,4.39,0,0.33,0,1.191,-0.021,0
10/03/2019,18:30, ,0,Inlet,0,6.3,13.943,0,47.2712,0,30.75,0,90.6,0,7.73,0,7.67,0,-62.7,3.57,0,0.54,0,1.204,-0.216,0
10/03/2019,18:45, ,0,Inlet,0,6.3,13.918,0,47.2747,0,30.75,0,91.3,0,7.8,0,7.66,0,-62,3.43,0,0.31,0,1.203,-0.436,0
10/03/2019,19:00, ,0,Inlet,0,6.3,13.864,0,47.2667,0,30.74,0,92.8,0,7.93,0,7.65,0,-61.6,5.61,0,1.71,0,1.201,-0.594,0
10/03/2019,19:15, ,0,Inlet,0,6.3,13.86,0,47.2111,0,30.7,0,92.9,0,7.94,0,7.66,0,-62,5.37,0,1.57,0,1.193,-0.702,0
10/03/2019,19:30, ,0,Inlet,0,6.3,13.859,0,47.2043,0,30.7,0,88.1,0,7.53,0,7.63,0,-60,4.14,0,0.85,0,1.202,-0.848,0
10/03/2019,19:45, ,0,Inlet,0,6.3,13.86,0,47.2072,0,30.7,0,85.5,0,7.31,0,7.62,0,-59.4,3.78,0,0.74,0,1.205,-1.016,0
10/03/2019,20:00, ,0,Inlet,0,6.3,13.839,0,47.2058,0,30.7,0,87.1,0,7.45,0,7.62,0,-59.7,4.48,0,1.17,0,1.187,-1.047,0
10/03/2019,20:15, ,0,Inlet,0,6.3,13.828,0,47.2031,0,30.7,0,86.6,0,7.41,0,7.61,0,-59.3,4.27,0,1.27,0,1.187,-1.105,0
10/03/2019,20:30, ,0,Inlet,0,6.3,13.817,0,47.1932,0,30.69,0,85.9,0,7.35,0,7.6,0,-58.8,4.65,0,1.01,0,1.189,-1.135,0
10/03/2019,20:45, ,0,Inlet,0,6.3,13.802,0,47.1972,0,30.69,0,87.8,0,7.51,0,7.62,0,-59.5,4.43,0,0.99,0,1.202,-1.088,0
10/03/2019,21:00, ,0,Inlet,0,6.3,13.801,0,47.1998,0,30.69,0,88.4,0,7.57,0,7.62,0,-59.6,4.5,0,1.15,0,1.192,-1.137,0
10/03/2019,21:15, ,0,Inlet,0,6.3,13.794,0,47.1972,0,30.69,0,87.6,0,7.5,0,7.62,0,-59.7,5.11,0,1.33,0,1.2,-1.103,0
10/03/2019,21:30, ,0,Inlet,0,6.3,13.797,0,47.1928,0,30.69,0,86.5,0,7.41,0,7.61,0,-58.9,4.21,0,1.02,0,1.194,-1.014,0
10/03/2019,21:45, ,0,Inlet,0,6.3,13.79,0,47.1934,0,30.69,0,87.9,0,7.53,0,7.61,0,-59.4,5.05,0,1.63,0,1.189,-0.963,0
10/03/2019,22:00, ,0,Inlet,0,6.3,13.735,0,47.165,0,30.67,0,90,0,7.71,0,7.62,0,-59.9,5.03,0,1.44,0,1.194,-0.893,0
10/03/2019,22:15, ,0,Inlet,0,6.3,13.617,0,47.0968,0,30.61,0,88.3,0,7.59,0,7.57,0,-57,4.78,0,1.48,0,1.202,-0.755,0
10/03/2019,22:30, ,0,Inlet,0,6.3,13.596,0,46.9872,0,30.53,0,87.5,0,7.53,0,7.55,0,-55.4,5.72,0,1.34,0,1.19,-0.634,0
10/03/2019,22:45, ,0,Inlet,0,6.3,13.571,0,46.9252,0,30.49,0,86.3,0,7.44,0,7.53,0,-54.6,4.57,0,1.23,0,1.188,-0.524,0
10/03/2019,23:00, ,0,Inlet,0,6.3,13.593,0,46.9395,0,30.5,0,87.6,0,7.54,0,7.57,0,-56.9,4,0,1.17,0,1.205,-0.356,0
10/03/2019,23:15, ,0,Inlet,0,6.3,13.548,0,46.9582,0,30.51,0,87.2,0,7.51,0,7.56,0,-56.2,5.34,0,1.55,0,1.201,-0.196,0
10/03/2019,23:30, ,0,Inlet,0,6.3,13.874,0,47.1828,0,30.68,0,98.7,0,8.43,0,7.8,0,-70.1,7.9,0,2.6,0,1.195,-0.032,0
10/03/2019,23:45, ,0,Inlet,0,6.3,13.928,0,47.328,0,30.79,0,99.6,0,8.5,0,7.8,0,-70.4,9.76,0,2.55,0,1.201,0.134,0
10/04/2019,00:00, ,0,Inlet,0,6.3,13.913,0,47.3441,0,30.8,0,99.7,0,8.51,0,7.81,0,-70.5,10.28,0,2.56,0,1.194,0.288,0
10/04/2019,00:15, ,0,Inlet,0,6.3,13.913,0,47.345,0,30.8,0,100.1,0,8.54,0,7.81,0,-70.6,7.79,0,2.29,0,1.195,0.475,0
10/04/2019,00:30, ,0,Inlet,0,6.3,13.923,0,47.3389,0,30.8,0,100.3,0,8.55,0,7.8,0,-70.2,11.27,0,2.18,0,1.187,0.658,0
10/04/2019,00:45, ,0,Inlet,0,6.3,13.92,0,47.3334,0,30.79,0,100.2,0,8.55,0,7.8,0,-70.3,20.92,0,2.28,0,1.193,0.814,0
10/04/2019,01:00, ,0,Inlet,0,6.3,13.913,0,47.3307,0,30.79,0,100.3,0,8.56,0,7.8,0,-70.3,43.96,0,2.31,0,1.202,0.983,0
10/04/2019,01:15, ,0,Inlet,0,6.3,13.912,0,47.325,0,30.79,0,100.3,0,8.56,0,7.8,0,-70.3,64.8,0,2.46,0,1.194,1.137,0
10/04/2019,01:30, ,0,Inlet,0,6.3,13.903,0,47.3273,0,30.79,0,100.2,0,8.56,0,7.8,0,-70.3,11.73,0,2.44,0,1.194,1.245,0
10/04/2019,01:45, ,0,Inlet,0,6.3,13.917,0,47.3292,0,30.79,0,100.3,0,8.56,0,7.8,0,-70.4,10.17,0,2.51,0,1.187,1.384,0
10/04/2019,02:00, ,0,Inlet,0,6.3,13.918,0,47.3279,0,30.79,0,100.1,0,8.54,0,7.8,0,-70.3,13.19,0,2.47,0,1.204,1.483,0
10/04/2019,02:15, ,0,Inlet,0,6.3,13.928,0,47.3408,0,30.8,0,99.8,0,8.52,0,7.8,0,-70.4,5.33,0,2.47,0,1.189,1.557,0
10/04/2019,02:30, ,0,Inlet,0,6.3,13.919,0,47.3367,0,30.8,0,100,0,8.53,0,7.8,0,-70.4,6.05,0,2.53,0,1.186,1.632,0
10/04/2019,02:45, ,0,Inlet,0,6.3,13.924,0,47.345,0,30.8,0,99.9,0,8.53,0,7.8,0,-70.4,5.26,0,2.77,0,1.205,1.666,0
10/04/2019,03:00, ,0,Inlet,0,6.3,13.919,0,47.3428,0,30.8,0,98.6,0,8.41,0,7.8,0,-70.4,4.6,0,3.06,0,1.197,1.69,0
10/04/2019,03:15, ,0,Inlet,0,6.3,13.905,0,47.3389,0,30.8,0,99.3,0,8.47,0,7.8,0,-70.3,4.42,0,3.24,0,1.189,1.692,0
10/04/2019,03:30, ,0,Inlet,0,6.3,13.899,0,47.3413,0,30.8,0,96.9,0,8.27,0,7.79,0,-69.4,3.73,0,2.24,0,1.199,1.679,0
10/04/2019,03:45, ,0,Inlet,0,6.3,13.899,0,47.3411,0,30.8,0,95.3,0,8.14,0,7.76,0,-68,3.61,0,0.89,0,1.199,1.636,0
10/04/2019,04:00, ,0,Inlet,0,6.3,13.883,0,47.3342,0,30.79,0,88.2,0,7.54,0,7.68,0,-63.3,3.23,0,0.32,0,1.188,1.58,0
10/04/2019,04:15, ,0,Inlet,0,6.3,13.858,0,47.3042,0,30.77,0,94.5,0,8.08,0,7.75,0,-67.1,3.87,0,0.37,0,1.195,1.506,0
10/04/2019,04:30, ,0,Inlet,0,6.3,13.831,0,47.3133,0,30.78,0,91.4,0,7.81,0,7.73,0,-65.8,3.23,0,0.32,0,1.193,1.422,0
10/04/2019,04:45, ,0,Inlet,0,6.3,13.814,0,47.3058,0,30.77,0,92.7,0,7.92,0,7.73,0,-66.1,3.69,0,0.4,0,1.199,1.291,0
10/04/2019,05:00, ,0,Inlet,0,6.3,13.803,0,47.299,0,30.77,0,92.9,0,7.94,0,7.74,0,-66.5,3.9,0,0.54,0,1.194,1.16,0
10/04/2019,05:15, ,0,Inlet,0,6.3,13.743,0,47.2814,0,30.75,0,93.7,0,8.03,0,7.75,0,-67.4,3.81,0,0.44,0,1.196,1.034,0
10/04/2019,05:30, ,0,Inlet,0,6.3,13.719,0,47.2754,0,30.75,0,91.6,0,7.85,0,7.73,0,-65.8,4.17,0,0.37,0,1.189,0.887,0
10/04/2019,05:45, ,0,Inlet,0,6.3,13.681,0,47.2421,0,30.72,0,91.1,0,7.81,0,7.72,0,-65.7,3.77,0,0.5,0,1.196,0.743,0
10/04/2019,06:00, ,0,Inlet,0,6.3,13.648,0,47.2318,0,30.71,0,92.7,0,7.96,0,7.75,0,-66.9,4.25,0,0.55,0,1.187,0.571,0
10/04/2019,06:15, ,0,Inlet,0,6.3,13.595,0,47.2251,0,30.71,0,92.3,0,7.94,0,7.73,0,-66,4.31,0,0.59,0,1.193,0.397,0
10/04/2019,06:30, ,0,Inlet,0,6.3,13.536,0,47.1858,0,30.68,0,89.8,0,7.73,0,7.7,0,-64.3,3.51,0,0.6,0,1.195,0.203,0
10/04/2019,06:45, ,0,Inlet,0,6.3,13.429,0,47.1336,0,30.63,0,87,0,7.5,0,7.67,0,-62.7,3.32,0,0.41,0,1.187,0.063,0
10/04/2019,07:00, ,0,Inlet,0,6.3,13.349,0,47.0944,0,30.6,0,83.4,0,7.21,0,7.64,0,-60.7,3.23,0,0.34,0,1.193,-0.097,0
10/04/2019,07:15, ,0,Inlet,0,6.3,13.275,0,47.0405,0,30.56,0,82.7,0,7.16,0,7.61,0,-58.9,3.27,0,0.33,0,1.186,-0.273,0
10/04/2019,07:30, ,0,Inlet,0,6.3,13.225,0,47.0204,0,30.55,0,78.2,0,6.78,0,7.58,0,-57.1,3.09,0,0.23,0,1.187,-0.354,0
10/04/2019,07:45, ,0,Inlet,0,6.3,13.201,0,47.0152,0,30.54,0,77.2,0,6.7,0,7.52,0,-53.8,3.22,0,0.23,0,1.198,-0.503,0
10/04/2019,08:00, ,0,Inlet,0,6.3,13.166,0,46.9525,0,30.5,0,81.7,0,7.09,0,7.59,0,-57.7,4.62,0,1.62,0,1.197,-0.584,0
10/04/2019,08:15, ,0,Inlet,0,6.3,13.154,0,46.9259,0,30.48,0,75.6,0,6.57,0,7.56,0,-56.3,4.24,0,1.18,0,1.189,-0.646,0
10/04/2019,08:30, ,0,Inlet,0,6.3,13.123,0,46.8859,0,30.45,0,75.9,0,6.59,0,7.55,0,-55.3,4.27,0,1.19,0,1.189,-0.738,0
10/04/2019,08:45, ,0,Inlet,0,6.3,13.127,0,46.8694,0,30.43,0,71.8,0,6.24,0,7.54,0,-54.7,4.43,0,0.85,0,1.199,-0.767,0
10/04/2019,09:00, ,0,Inlet,0,6.3,13.126,0,46.8668,0,30.43,0,75.7,0,6.58,0,7.54,0,-54.7,4.35,0,1.06,0,1.202,-0.753,0
10/04/2019,09:15, ,0,Inlet,0,6.3,13.128,0,46.8603,0,30.43,0,73.2,0,6.36,0,7.53,0,-54.4,4.07,0,1.15,0,1.193,-0.788,0
10/04/2019,09:30, ,0,Inlet,0,6.3,13.132,0,46.8547,0,30.42,0,72.7,0,6.32,0,7.51,0,-53,3.9,0,0.91,0,1.195,-0.721,0
10/04/2019,09:45, ,0,Inlet,0,6.3,13.131,0,46.8584,0,30.43,0,73.1,0,6.36,0,7.5,0,-52.9,3.97,0,0.8,0,1.204,-0.695,0
10/04/2019,10:00, ,0,Inlet,0,6.3,13.144,0,46.8587,0,30.43,0,74.9,0,6.51,0,7.53,0,-54.6,4.91,0,1.15,0,1.205,-0.616,0
10/04/2019,10:15, ,0,Inlet,0,6.3,13.15,0,46.8631,0,30.43,0,76.4,0,6.64,0,7.53,0,-54.7,4.7,0,1.08,0,1.205,-0.568,0
10/04/2019,10:30, ,0,Inlet,0,6.3,13.278,0,46.8005,0,30.39,0,82.8,0,7.18,0,7.57,0,-56.5,4.67,0,1,0,1.2,-0.507,0
10/04/2019,10:45, ,0,Inlet,0,6.3,13.312,0,46.7518,0,30.36,0,86.7,0,7.51,0,7.59,0,-57.8,4.57,0,1.26,0,1.195,-0.377,0
10/04/2019,11:00, ,0,Inlet,0,6.3,13.292,0,46.747,0,30.35,0,86.2,0,7.47,0,7.59,0,-57.6,3.99,0,1.06,0,1.194,-0.231,0
10/04/2019,11:15, ,0,Inlet,0,6.3,13.358,0,46.7999,0,30.39,0,87.3,0,7.55,0,7.62,0,-59.7,4.27,0,1.55,0,1.188,-0.107,0
10/04/2019,11:30, ,0,Inlet,0,6.3,13.774,0,47.1782,0,30.68,0,98,0,8.39,0,7.77,0,-68.5,4.49,0,1.2,0,1.2,0.057,0
10/04/2019,11:45, ,0,Inlet,0,6.3,13.923,0,47.3002,0,30.77,0,99.6,0,8.5,0,7.8,0,-70,5.38,0,1.28,0,1.193,0.22,0
10/04/2019,12:00, ,0,Inlet,0,6.3,13.968,0,47.3138,0,30.78,0,100.2,0,8.54,0,7.8,0,-70.4,5.45,0,1.41,0,1.187,0.381,0
10/04/2019,12:15, ,0,Inlet,0,6.3,14.012,0,47.2465,0,30.73,0,101.3,0,8.63,0,7.82,0,-71.1,5.69,0,1.15,0,1.186,0.536,0
10/04/2019,12:30, ,0,Inlet,0,6.3,14.028,0,46.9599,0,30.53,0,102.7,0,8.76,0,7.83,0,-71.9,5.84,0,1.61,0,1.186,0.694,0
10/04/2019,12:45, ,0,Inlet,0,6.3,14.06,0,46.8394,0,30.44,0,103.4,0,8.82,0,7.84,0,-72.2,6.54,0,1.47,0,1.196,0.878,0
10/04/2019,13:00, ,0,Inlet,0,6.3,14.083,0,46.857,0,30.45,0,103.7,0,8.83,0,7.84,0,-72.3,7.15,0,1.55,0,1.201,1.029,0
10/04/2019,13:15, ,0,Inlet,0,6.3,14.094,0,46.8488,0,30.45,0,103.8,0,8.85,0,7.84,0,-72.4,6.94,0,1.62,0,1.2,1.176,0
10/04/2019,13:30, ,0,Inlet,0,6.3,14.114,0,46.8463,0,30.45,0,104,0,8.86,0,7.84,0,-72.6,6.73,0,1.76,0,1.192,1.327,0
10/04/2019,13:45, ,0,Inlet,0,6.3,14.127,0,46.8833,0,30.47,0,104,0,8.85,0,7.84,0,-72.6,6.58,0,1.89,0,1.195,1.448,0
10/04/2019,14:00, ,0,Inlet,0,6.3,14.132,0,46.9035,0,30.49,0,104,0,8.85,0,7.84,0,-72.5,7.08,0,1.93,0,1.205,1.554,0
10/04/2019,14:15, ,0,Inlet,0,6.3,14.139,0,46.8932,0,30.48,0,104.1,0,8.86,0,7.84,0,-72.6,5.95,0,2.01,0,1.194,1.652,0
10/04/2019,14:30, ,0,Inlet,0,6.3,14.139,0,46.9201,0,30.5,0,104.1,0,8.86,0,7.84,0,-72.6,5.82,0,2.15,0,1.2,1.721,0
10/04/2019,14:45, ,0,Inlet,0,6.3,14.141,0,46.9664,0,30.53,0,104,0,8.85,0,7.84,0,-72.5,5.8,0,2.19,0,1.186,1.781,0
10/04/2019,15:00, ,0,Inlet,0,6.3,14.153,0,46.9615,0,30.53,0,104.1,0,8.86,0,7.84,0,-72.6,5.73,0,2.32,0,1.201,1.828,0
10/04/2019,15:15, ,0,Inlet,0,6.3,14.165,0,46.9615,0,30.53,0,104.2,0,8.86,0,7.84,0,-72.7,6.81,0,2.29,0,1.192,1.853,0
10/04/2019,15:30, ,0,Inlet,0,6.3,14.176,0,46.9591,0,30.53,0,104.5,0,8.89,0,7.84,0,-72.8,6.6,0,2.29,0,1.187,1.866,0
10/04/2019,15:45, ,0,Inlet,0,6.3,14.182,0,46.9539,0,30.53,0,103.4,0,8.79,0,7.84,0,-72.6,5.06,0,2.47,0,1.2,1.855,0
10/04/2019,16:00, ,0,Inlet,0,6.3,14.187,0,46.9589,0,30.53,0,99.2,0,8.44,0,7.8,0,-70.5,4.68,0,0.56,0,1.188,1.812,0
10/04/2019,16:15, ,0,Inlet,0,6.3,14.178,0,46.9487,0,30.52,0,99.1,0,8.42,0,7.81,0,-70.6,4.66,0,0.41,0,1.189,1.749,0
10/04/2019,16:30, ,0,Inlet,0,6.3,14.164,0,46.9577,0,30.53,0,101,0,8.59,0,7.8,0,-70.5,4.44,0,0.34,0,1.195,1.67,0
10/04/2019,16:45, ,0,Inlet,0,6.3,14.157,0,46.9239,0,30.5,0,100.2,0,8.52,0,7.81,0,-70.5,4.29,0,0.32,0,1.195,1.564,0
10/04/2019,17:00, ,0,Inlet,0,6.3,14.158,0,46.9141,0,30.5,0,101.2,0,8.61,0,7.82,0,-71.2,4.29,0,0.46,0,1.194,1.434,0
10/04/2019,17:15, ,0,Inlet,0,6.3,14.156,0,46.9046,0,30.49,0,101.5,0,8.64,0,7.83,0,-71.7,4.06,0,0.33,0,1.202,1.308,0
10/04/2019,17:30, ,0,Inlet,0,6.3,14.139,0,46.9071,0,30.49,0,101,0,8.6,0,7.82,0,-71.6,4.94,0,0.44,0,1.204,1.176,0
10/04/2019,17:45, ,0,Inlet,0,6.3,14.1,0,46.9365,0,30.51,0,101.1,0,8.61,0,7.83,0,-71.8,5.02,0,0.75,0,1.203,1.018,0
10/04/2019,18:00, ,0,Inlet,0,6.3,14.042,0,46.9569,0,30.52,0,100.1,0,8.53,0,7.82,0,-71.2,5.12,0,0.43,0,1.204,0.848,0
10/04/2019,18:15, ,0,Inlet,0,6.3,13.994,0,46.9669,0,30.53,0,99.8,0,8.51,0,7.81,0,-71,4.25,0,0.36,0,1.195,0.7,0
10/04/2019,18:30, ,0,Inlet,0,6.3,13.95,0,46.9784,0,30.54,0,97.6,0,8.34,0,7.78,0,-69.3,4.74,0,0.36,0,1.19,0.526,0
10/04/2019,18:45, ,0,Inlet,0,6.3,13.875,0,47.048,0,30.59,0,95.8,0,8.19,0,7.76,0,-67.8,4.58,0,0.33,0,1.204,0.347,0
10/04/2019,19:00, ,0,Inlet,0,6.3,13.8,0,47.1006,0,30.62,0,94.8,0,8.11,0,7.76,0,-67.8,4.29,0,0.32,0,1.188,0.178,0
10/04/2019,19:15, ,0,Inlet,0,6.3,13.681,0,47.1431,0,30.65,0,93.4,0,8.01,0,7.73,0,-66.1,4.67,0,0.29,0,1.187,0.009,0
10/04/2019,19:30, ,0,Inlet,0,6.3,13.632,0,47.1496,0,30.65,0,89.2,0,7.66,0,7.67,0,-62.8,4.02,0,0.22,0,1.19,-0.172,0
10/04/2019,19:45, ,0,Inlet,0,6.3,13.59,0,47.1538,0,30.65,0,84.5,0,7.27,0,7.63,0,-60.3,4.22,0,0.21,0,1.202,-0.321,0
10/04/2019,20:00, ,0,Inlet,0,6.3,13.526,0,47.1401,0,30.64,0,82.9,0,7.14,0,7.61,0,-59.2,3.82,0,0.33,0,1.191,-0.471,0
10/04/2019,20:15, ,0,Inlet,0,6.3,13.461,0,47.1285,0,30.63,0,87.1,0,7.51,0,7.61,0,-59.2,3.88,0,0.21,0,1.195,-0.627,0
10/04/2019,20:30, ,0,Inlet,0,6.3,13.421,0,47.0867,0,30.6,0,77,0,6.64,0,7.54,0,-55,4,0,0.26,0,1.204,-0.709,0
10/04/2019,20:45, ,0,Inlet,0,6.3,13.416,0,47.0946,0,30.61,0,69,0,5.96,0,7.49,0,-52.3,3.89,0,0.23,0,1.19,-0.78,0
10/04/2019,21:00, ,0,Inlet,0,6.3,13.378,0,47.1075,0,30.61,0,67.2,0,5.81,0,7.47,0,-50.8,4.45,0,0.18,0,1.193,-0.882,0
10/04/2019,21:15, ,0,Inlet,0,6.3,13.333,0,47.1027,0,30.61,0,64,0,5.53,0,7.44,0,-49,3.67,0,0.22,0,1.195,-0.918,0
10/04/2019,21:30, ,0,Inlet,0,6.3,13.287,0,47.107,0,30.61,0,61,0,5.28,0,7.41,0,-47.4,3.88,0,0.21,0,1.199,-0.934,0
10/04/2019,21:45, ,0,Inlet,0,6.3,13.252,0,47.1091,0,30.61,0,57.2,0,4.95,0,7.38,0,-45.8,3.9,0,0.17,0,1.195,-0.921,0
10/04/2019,22:00, ,0,Inlet,0,6.3,13.212,0,47.1094,0,30.61,0,54.5,0,4.72,0,7.34,0,-43.3,3.6,0,0.16,0,1.195,-0.916,0
10/04/2019,22:15, ,0,Inlet,0,6.3,13.166,0,47.1057,0,30.61,0,52.2,0,4.53,0,7.32,0,-42.1,3.6,0,0.18,0,1.186,-0.871,0
10/04/2019,22:30, ,0,Inlet,0,6.3,13.114,0,47.1091,0,30.61,0,52,0,4.52,0,7.3,0,-41.2,3.78,0,0.17,0,1.204,-0.863,0
10/04/2019,22:45, ,0,Inlet,0,6.3,13.065,0,47.1057,0,30.6,0,52.3,0,4.55,0,7.29,0,-40.6,3.59,0,0.19,0,1.19,-0.796,0
10/04/2019,23:00, ,0,Inlet,0,6.3,12.971,0,47.1405,0,30.62,0,72,0,6.27,0,7.49,0,-51.9,3.73,0,0.3,0,1.188,-0.714,0
10/04/2019,23:15, ,0,Inlet,0,6.3,12.972,0,47.0907,0,30.59,0,57.2,0,4.98,0,7.33,0,-43.1,3.73,0,0.22,0,1.194,-0.636,0
10/04/2019,23:30, ,0,Inlet,0,6.3,12.95,0,47.089,0,30.59,0,53.3,0,4.65,0,7.29,0,-40.6,3.32,0,0.2,0,1.203,-0.54,0
10/04/2019,23:45, ,0,Inlet,0,6.3,12.873,0,47.0874,0,30.58,0,62.8,0,5.48,0,7.38,0,-45.9,3.74,0,0.22,0,1.203,-0.421,0
10/05/2019,00:00, ,0,Inlet,0,6.3,12.69,0,47.1703,0,30.64,0,79.8,0,6.99,0,7.57,0,-56.6,5.01,0,1.1,0,1.195,-0.29,0
10/05/2019,00:15, ,0,Inlet,0,6.3,12.492,0,47.0038,0,30.51,0,87.3,0,7.69,0,7.6,0,-58.3,5.45,0,1.37,0,1.186,-0.139,0
10/05/2019,00:30, ,0,Inlet,0,6.3,12.519,0,46.701,0,30.29,0,89.8,0,7.91,0,7.65,0,-61.2,5.61,0,1.45,0,1.19,-0.002,0
10/05/2019,00:45, ,0,Inlet,0,6.3,13.424,0,47.0709,0,30.59,0,98.7,0,8.52,0,7.8,0,-70,6.62,0,2.17,0,1.195,0.175,0
10/05/2019,01:00, ,0,Inlet,0,6.3,13.48,0,47.1195,0,30.63,0,99.1,0,8.54,0,7.81,0,-70.4,8.06,0,2.26,0,1.188,0.305,0
10/05/2019,01:15, ,0,Inlet,0,6.3,13.55,0,47.1378,0,30.64,0,100,0,8.61,0,7.81,0,-70.9,6.66,0,2.31,0,1.202,0.459,0
10/05/2019,01:30, ,0,Inlet,0,6.3,13.544,0,47.1446,0,30.65,0,99.7,0,8.58,0,7.81,0,-70.8,8.39,0,2.27,0,1.199,0.6,0
10/05/2019,01:45, ,0,Inlet,0,6.3,13.589,0,47.1511,0,30.65,0,100.5,0,8.64,0,7.82,0,-71.2,7.39,0,2.09,0,1.204,0.74,0
10/05/2019,02:00, ,0,Inlet,0,6.3,13.626,0,47.1706,0,30.67,0,100.9,0,8.67,0,7.83,0,-71.6,7.16,0,2.4,0,1.195,0.885,0
10/05/2019,02:15, ,0,Inlet,0,6.3,13.634,0,47.1785,0,30.67,0,101,0,8.67,0,7.83,0,-71.6,7.14,0,2.37,0,1.2,1.02,0
10/05/2019,02:30, ,0,Inlet,0,6.3,13.643,0,47.1937,0,30.68,0,100.6,0,8.64,0,7.82,0,-71.5,7.75,0,2.45,0,1.191,1.15,0
10/05/2019,02:45, ,0,Inlet,0,6.3,13.645,0,47.2133,0,30.7,0,100.6,0,8.64,0,7.83,0,-71.6,7,0,2.46,0,1.2,1.263,0
10/05/2019,03:00, ,0,Inlet,0,6.3,13.632,0,47.2212,0,30.7,0,100.2,0,8.61,0,7.82,0,-71.5,6.36,0,2.53,0,1.198,1.357,0
10/05/2019,03:15, ,0,Inlet,0,6.3,13.628,0,47.2252,0,30.71,0,100.3,0,8.61,0,7.82,0,-71.5,7.87,0,2.46,0,1.193,1.443,0
10/05/2019,03:30, ,0,Inlet,0,6.3,13.619,0,47.2292,0,30.71,0,99.9,0,8.58,0,7.82,0,-71.4,5.18,0,3,0,1.188,1.506,0
10/05/2019,03:45, ,0,Inlet,0,6.3,13.604,0,47.2352,0,30.71,0,99.4,0,8.54,0,7.82,0,-71.3,4.87,0,2.66,0,1.188,1.551,0
10/05/2019,04:00, ,0,Inlet,0,6.3,13.601,0,47.2416,0,30.72,0,99.2,0,8.52,0,7.82,0,-71.3,4.5,0,2.88,0,1.201,1.575,0
10/05/2019,04:15, ,0,Inlet,0,6.3,13.566,0,47.2517,0,30.72,0,98.7,0,8.48,0,7.82,0,-71.2,4.26,0,3.04,0,1.187,1.574,0
10/05/2019,04:30, ,0,Inlet,0,6.3,13.564,0,47.2549,0,30.73,0,96.1,0,8.27,0,7.8,0,-69.9,4.56,0,2.25,0,1.187,1.545,0
10/05/2019,04:45, ,0,Inlet,0,6.3,13.523,0,47.239,0,30.71,0,91.9,0,7.91,0,7.72,0,-65.7,4.36,0,0.43,0,1.201,1.513,0
10/05/2019,05:00, ,0,Inlet,0,6.3,13.462,0,47.2547,0,30.72,0,82.7,0,7.13,0,7.68,0,-62.9,3.78,0,0.29,0,1.198,1.458,0
10/05/2019,05:15, ,0,Inlet,0,6.3,13.412,0,47.2012,0,30.68,0,86.6,0,7.47,0,7.73,0,-65.9,3.76,0,0.26,0,1.199,1.384,0
10/05/2019,05:30, ,0,Inlet,0,6.3,13.282,0,47.2252,0,30.7,0,86.8,0,7.51,0,7.71,0,-65,4.4,0,0.27,0,1.187,1.308,0
10/05/2019,05:45, ,0,Inlet,0,6.3,13.174,0,47.2207,0,30.69,0,88.9,0,7.71,0,7.73,0,-66.1,3.79,0,0.42,0,1.198,1.212,0
10/05/2019,06:00, ,0,Inlet,0,6.3,13.054,0,47.2366,0,30.7,0,91.9,0,7.99,0,7.74,0,-66.6,3.64,0,0.24,0,1.204,1.11,0
10/05/2019,06:15, ,0,Inlet,0,6.3,12.966,0,47.2241,0,30.68,0,93.8,0,8.17,0,7.79,0,-69.2,3.63,0,0.36,0,1.203,0.987,0
10/05/2019,06:30, ,0,Inlet,0,6.3,12.827,0,47.2193,0,30.68,0,92.7,0,8.1,0,7.74,0,-66.8,3.78,0,0.47,0,1.192,0.855,0
10/05/2019,06:45, ,0,Inlet,0,6.3,12.659,0,47.2293,0,30.68,0,93.9,0,8.23,0,7.75,0,-67.1,3.67,0,0.33,0,1.196,0.718,0
10/05/2019,07:00, ,0,Inlet,0,6.3,12.419,0,47.2108,0,30.65,0,91.1,0,8.02,0,7.76,0,-67.7,3.54,0,0.42,0,1.194,0.585,0
10/05/2019,07:15, ,0,Inlet,0,6.3,12.226,0,47.2278,0,30.66,0,89.7,0,7.93,0,7.73,0,-65.6,3.53,0,0.31,0,1.201,0.435,0
10/05/2019,07:30, ,0,Inlet,0,6.3,12.08,0,47.2024,0,30.63,0,88.1,0,7.82,0,7.7,0,-64.4,3.45,0,0.49,0,1.19,0.28,0
10/05/2019,07:45, ,0,Inlet,0,6.3,11.936,0,47.1856,0,30.62,0,86.1,0,7.67,0,7.68,0,-62.9,3.4,0,0.23,0,1.194,0.13,0
10/05/2019,08:00, ,0,Inlet,0,6.3,11.803,0,47.2098,0,30.63,0,84.8,0,7.57,0,7.68,0,-62.9,4.05,0,0.21,0,1.19,0.002,0
10/05/2019,08:15, ,0,Inlet,0,6.3,11.652,0,47.23,0,30.63,0,82,0,7.34,0,7.64,0,-60.6,3.39,0,0.18,0,1.186,-0.128,0
10/05/2019,08:30, ,0,Inlet,0,6.3,11.576,0,47.1929,0,30.6,0,81.1,0,7.27,0,7.63,0,-60,3.47,0,0.24,0,1.186,-0.234,0
