Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,Depth,F_Depth
08/15/2019,01:15, ,0,Fort Matanzas,0,5.8,30.863,0,52.2836,0,34.24,0,79.3,0,4.9,0,7.79,0,-67.1,5.44,0,1.828,0
08/15/2019,01:30, ,0,Fort Matanzas,0,5.8,30.87,0,52.3599,0,34.3,0,77.6,0,4.79,0,7.78,0,-66.7,5.47,0,1.78,0
08/15/2019,01:45, ,0,Fort Matanzas,0,5.8,30.761,0,52.3332,0,34.29,0,79.2,0,4.9,0,7.79,0,-66.9,5.9,0,1.735,0
08/15/2019,02:00, ,0,Fort Matanzas,0,5.8,30.663,0,52.4089,0,34.34,0,78.1,0,4.84,0,7.79,0,-67.2,5.56,0,1.689,0
08/15/2019,02:15, ,0,Fort Matanzas,0,5.8,30.573,0,52.4322,0,34.36,0,78.5,0,4.87,0,7.79,0,-67,5.26,0,1.643,0
08/15/2019,02:30, ,0,Fort Matanzas,0,5.8,30.412,0,52.6072,0,34.5,0,78.5,0,4.88,0,7.79,0,-67.3,5.33,0,1.601,0
08/15/2019,02:45, ,0,Fort Matanzas,0,5.8,30.277,0,52.7504,0,34.61,0,76.4,0,4.75,0,7.8,0,-67.4,5.46,0,1.564,0
08/15/2019,03:00, ,0,Fort Matanzas,0,5.8,30.123,0,53.004,0,34.8,0,73.1,0,4.56,0,7.79,0,-67.2,5.41,0,1.527,0
08/15/2019,03:15, ,0,Fort Matanzas,0,5.8,29.949,0,53.0809,0,34.87,0,72,0,4.5,0,7.79,0,-67.1,5.29,0,1.495,0
08/15/2019,03:30, ,0,Fort Matanzas,0,5.8,29.723,0,53.287,0,35.03,0,69.6,0,4.36,0,7.78,0,-66.6,6.2,0,1.47,0
08/15/2019,03:45, ,0,Fort Matanzas,0,5.8,29.472,0,53.4684,0,35.17,0,65.9,0,4.14,0,7.77,0,-65.5,7.28,0,1.461,0
08/15/2019,04:00, ,0,Fort Matanzas,0,5.8,29.167,0,53.8199,0,35.44,0,69.4,0,4.37,0,7.82,0,-68.7,13.72,0,1.466,0
08/15/2019,04:15, ,0,Fort Matanzas,0,5.8,28.599,0,53.9775,0,35.58,0,71.6,0,4.55,0,7.85,0,-70.5,9.86,0,1.501,0
08/15/2019,04:30, ,0,Fort Matanzas,0,5.8,28.497,0,53.9922,0,35.59,0,73.4,0,4.67,0,7.89,0,-72.4,7.42,0,1.536,0
08/15/2019,04:45, ,0,Fort Matanzas,0,5.8,28.554,0,53.8949,0,35.52,0,73.8,0,4.7,0,7.88,0,-72.3,8.29,0,1.575,0
08/15/2019,05:00, ,0,Fort Matanzas,0,5.8,28.632,0,53.7898,0,35.44,0,75.3,0,4.79,0,7.89,0,-72.8,6.78,0,1.622,0
08/15/2019,05:15, ,0,Fort Matanzas,0,5.8,28.776,0,53.4021,0,35.14,0,75.3,0,4.79,0,7.88,0,-72.1,7.26,0,1.677,0
08/15/2019,05:30, ,0,Fort Matanzas,0,5.8,28.734,0,53.4896,0,35.21,0,75.2,0,4.78,0,7.88,0,-72.3,6.68,0,1.748,0
08/15/2019,05:45, ,0,Fort Matanzas,0,5.8,28.782,0,53.4,0,35.14,0,74.8,0,4.75,0,7.88,0,-72.2,6.5,0,1.823,0
08/15/2019,06:00, ,0,Fort Matanzas,0,5.8,28.763,0,53.4025,0,35.14,0,74.2,0,4.72,0,7.88,0,-71.9,6.16,0,1.901,0
08/15/2019,06:15, ,0,Fort Matanzas,0,5.8,28.742,0,53.3996,0,35.14,0,73.5,0,4.68,0,7.88,0,-71.9,5.76,0,1.975,0
08/15/2019,06:30, ,0,Fort Matanzas,0,5.8,28.714,0,53.4715,0,35.2,0,72.5,0,4.61,0,7.87,0,-71.7,5.7,0,2.038,0
08/15/2019,06:45, ,0,Fort Matanzas,0,5.8,28.598,0,53.6962,0,35.37,0,72.1,0,4.59,0,7.88,0,-72.3,5.64,0,2.097,0
08/15/2019,07:00, ,0,Fort Matanzas,0,5.8,28.518,0,53.8241,0,35.47,0,72,0,4.58,0,7.89,0,-72.4,5.58,0,2.153,0
08/15/2019,07:15, ,0,Fort Matanzas,0,5.8,28.453,0,53.9271,0,35.54,0,71.9,0,4.58,0,7.89,0,-72.8,4.94,0,2.206,0
08/15/2019,07:30, ,0,Fort Matanzas,0,5.8,28.428,0,53.959,0,35.57,0,61.2,0,3.91,0,7.86,0,-71,4.08,0,2.254,0
08/15/2019,07:45, ,0,Fort Matanzas,0,5.8,28.412,0,53.9792,0,35.58,0,61.7,0,3.93,0,7.86,0,-70.6,3.8,0,2.303,0
08/15/2019,08:00, ,0,Fort Matanzas,0,5.8,28.423,0,53.9597,0,35.57,0,70.7,0,4.51,0,7.89,0,-72.7,4.51,0,2.343,0
08/15/2019,08:15, ,0,Fort Matanzas,0,5.8,28.467,0,53.8743,0,35.5,0,72.7,0,4.63,0,7.89,0,-72.9,4.98,0,2.384,0
08/15/2019,08:30, ,0,Fort Matanzas,0,5.8,28.539,0,53.7522,0,35.41,0,72.1,0,4.6,0,7.89,0,-72.6,4.47,0,2.413,0
08/15/2019,08:45, ,0,Fort Matanzas,0,5.8,28.627,0,53.6109,0,35.3,0,71.5,0,4.55,0,7.88,0,-72.2,4.91,0,2.433,0
08/15/2019,09:00, ,0,Fort Matanzas,0,5.8,28.722,0,53.4347,0,35.17,0,74.3,0,4.72,0,7.88,0,-72.1,5.01,0,2.439,0
08/15/2019,09:15, ,0,Fort Matanzas,0,5.8,28.772,0,53.339,0,35.1,0,75.8,0,4.82,0,7.88,0,-72.1,4.86,0,2.438,0
08/15/2019,09:30, ,0,Fort Matanzas,0,5.8,28.811,0,53.3043,0,35.07,0,75.7,0,4.81,0,7.88,0,-72,5.79,0,2.426,0
08/15/2019,09:45, ,0,Fort Matanzas,0,5.8,28.897,0,53.448,0,35.17,0,76.5,0,4.85,0,7.87,0,-71.6,5.39,0,2.398,0
08/15/2019,10:00, ,0,Fort Matanzas,0,5.8,29.377,0,53.3211,0,35.06,0,75.7,0,4.77,0,7.83,0,-69.5,6.32,0,2.363,0
08/15/2019,10:15, ,0,Fort Matanzas,0,5.8,29.553,0,53.2141,0,34.98,0,75.1,0,4.72,0,7.82,0,-68.8,6.51,0,2.326,0
08/15/2019,10:30, ,0,Fort Matanzas,0,5.7,29.661,0,53.1427,0,34.92,0,74.8,0,4.69,0,7.81,0,-68.2,7.89,0,2.276,0
08/15/2019,10:45, ,0,Fort Matanzas,0,5.7,29.769,0,53.0519,0,34.85,0,74.7,0,4.68,0,7.8,0,-67.8,8.22,0,2.235,0
08/15/2019,11:00, ,0,Fort Matanzas,0,5.7,29.895,0,52.95,0,34.77,0,75.9,0,4.75,0,7.8,0,-67.5,8.51,0,2.188,0
08/15/2019,11:15, ,0,Fort Matanzas,0,5.7,29.995,0,52.8455,0,34.69,0,76.9,0,4.8,0,7.79,0,-67.1,8.21,0,2.136,0
08/15/2019,11:30, ,0,Fort Matanzas,0,5.7,30.053,0,52.8038,0,34.66,0,77.7,0,4.85,0,7.79,0,-67.3,8.38,0,2.081,0
08/15/2019,11:45, ,0,Fort Matanzas,0,5.7,30.126,0,52.7326,0,34.6,0,78.6,0,4.9,0,7.79,0,-67,8.28,0,2.027,0
08/15/2019,12:00, ,0,Fort Matanzas,0,5.7,30.175,0,52.9734,0,34.78,0,83,0,5.17,0,7.82,0,-69,7.8,0,1.977,0
08/15/2019,12:15, ,0,Fort Matanzas,0,5.7,30.187,0,53.4737,0,35.15,0,88,0,5.46,0,7.88,0,-72.2,10.92,0,1.925,0
08/15/2019,12:30, ,0,Fort Matanzas,0,5.7,30.227,0,53.4183,0,35.11,0,87.8,0,5.45,0,7.87,0,-71.9,8.09,0,1.872,0
08/15/2019,12:45, ,0,Fort Matanzas,0,5.7,30.074,0,53.22,0,34.97,0,82.2,0,5.12,0,7.84,0,-69.8,6.26,0,1.827,0
08/15/2019,13:00, ,0,Fort Matanzas,0,5.7,30.341,0,53.0065,0,34.8,0,85.5,0,5.31,0,7.83,0,-69.5,5.63,0,1.778,0
08/15/2019,13:15, ,0,Fort Matanzas,0,5.7,30.35,0,52.9208,0,34.73,0,85.4,0,5.3,0,7.82,0,-68.8,5.53,0,1.727,0
08/15/2019,13:30, ,0,Fort Matanzas,0,5.7,30.291,0,53.0103,0,34.8,0,86,0,5.34,0,7.83,0,-69.4,5.43,0,1.68,0
08/15/2019,13:45, ,0,Fort Matanzas,0,5.7,30.278,0,52.9931,0,34.79,0,85.6,0,5.32,0,7.83,0,-69.2,5.66,0,1.637,0
08/15/2019,14:00, ,0,Fort Matanzas,0,5.7,30.175,0,53.0793,0,34.86,0,83.5,0,5.2,0,7.82,0,-68.9,5.73,0,1.609,0
08/15/2019,14:15, ,0,Fort Matanzas,0,5.7,30.196,0,53.1517,0,34.91,0,86.4,0,5.38,0,7.83,0,-69.5,5.88,0,1.561,0
08/15/2019,14:30, ,0,Fort Matanzas,0,5.7,30.147,0,53.21,0,34.96,0,86.5,0,5.39,0,7.83,0,-69.6,5.69,0,1.53,0
08/15/2019,14:45, ,0,Fort Matanzas,0,5.7,30.155,0,53.2776,0,35.01,0,87,0,5.41,0,7.84,0,-69.8,5.93,0,1.489,0
08/15/2019,15:00, ,0,Fort Matanzas,0,5.7,30.176,0,53.4333,0,35.12,0,88,0,5.47,0,7.84,0,-70.1,6.85,0,1.461,0
08/15/2019,15:15, ,0,Fort Matanzas,0,5.7,30.243,0,53.4697,0,35.14,0,90.6,0,5.62,0,7.86,0,-70.9,7.7,0,1.432,0
08/15/2019,15:30, ,0,Fort Matanzas,0,5.7,30.125,0,53.4575,0,35.14,0,88.7,0,5.52,0,7.85,0,-70.5,7.87,0,1.419,0
08/15/2019,15:45, ,0,Fort Matanzas,0,5.7,29.826,0,53.6707,0,35.31,0,86.5,0,5.4,0,7.85,0,-70.7,11.36,0,1.422,0
08/15/2019,16:00, ,0,Fort Matanzas,0,5.7,29.281,0,54.0637,0,35.62,0,90.8,0,5.71,0,7.92,0,-74.4,12.58,0,1.448,0
08/15/2019,16:15, ,0,Fort Matanzas,0,5.7,29.067,0,53.9079,0,35.51,0,91.1,0,5.75,0,7.93,0,-74.8,13,0,1.483,0
08/15/2019,16:30, ,0,Fort Matanzas,0,5.7,29.154,0,53.4857,0,35.19,0,92.2,0,5.83,0,7.92,0,-74.5,10.68,0,1.515,0
08/15/2019,16:45, ,0,Fort Matanzas,0,5.7,29.464,0,52.8773,0,34.73,0,93.1,0,5.87,0,7.91,0,-73.7,8.12,0,1.566,0
08/15/2019,17:00, ,0,Fort Matanzas,0,5.7,29.811,0,52.1126,0,34.16,0,92.8,0,5.83,0,7.88,0,-72.5,9.17,0,1.61,0
08/15/2019,17:15, ,0,Fort Matanzas,0,5.7,29.875,0,51.9804,0,34.06,0,92,0,5.78,0,7.88,0,-72.2,9.1,0,1.668,0
08/15/2019,17:30, ,0,Fort Matanzas,0,5.7,29.872,0,51.9805,0,34.06,0,91.6,0,5.75,0,7.88,0,-72.2,10.55,0,1.739,0
08/15/2019,17:45, ,0,Fort Matanzas,0,5.7,29.665,0,52.2861,0,34.29,0,91.7,0,5.77,0,7.89,0,-72.8,8.57,0,1.81,0
08/15/2019,18:00, ,0,Fort Matanzas,0,5.7,29.359,0,52.77,0,34.66,0,90.7,0,5.73,0,7.9,0,-73.5,9.65,0,1.88,0
08/15/2019,18:15, ,0,Fort Matanzas,0,5.7,29.125,0,53.1537,0,34.95,0,90.2,0,5.7,0,7.91,0,-74.2,9.63,0,1.946,0
08/15/2019,18:30, ,0,Fort Matanzas,0,5.7,28.981,0,53.3755,0,35.12,0,89.8,0,5.69,0,7.92,0,-74.6,6.32,0,2.006,0
08/15/2019,18:45, ,0,Fort Matanzas,0,5.7,28.889,0,53.5181,0,35.23,0,89.5,0,5.68,0,7.92,0,-74.7,5.58,0,2.071,0
08/15/2019,19:00, ,0,Fort Matanzas,0,5.7,28.802,0,53.6375,0,35.32,0,90.2,0,5.72,0,7.94,0,-75.4,4.96,0,2.142,0
08/15/2019,19:15, ,0,Fort Matanzas,0,5.7,28.673,0,53.8292,0,35.46,0,91.3,0,5.8,0,7.95,0,-75.9,4.98,0,2.215,0
08/15/2019,19:30, ,0,Fort Matanzas,0,5.7,28.515,0,53.9475,0,35.56,0,91.5,0,5.82,0,7.95,0,-76.1,6.53,0,2.29,0
08/15/2019,19:45, ,0,Fort Matanzas,0,5.7,28.284,0,54.0733,0,35.66,0,89.6,0,5.72,0,7.96,0,-76.5,7.74,0,2.356,0
08/15/2019,20:00, ,0,Fort Matanzas,0,5.7,28.006,0,54.2645,0,35.81,0,87.4,0,5.61,0,7.96,0,-76.6,4.46,0,2.416,0
08/15/2019,20:15, ,0,Fort Matanzas,0,5.7,27.925,0,54.3161,0,35.85,0,85.4,0,5.48,0,7.96,0,-76.8,3.35,0,2.47,0
08/15/2019,20:30, ,0,Fort Matanzas,0,5.7,27.873,0,54.33,0,35.86,0,84,0,5.4,0,7.96,0,-76.6,3.37,0,2.528,0
08/15/2019,20:45, ,0,Fort Matanzas,0,5.7,27.876,0,54.3275,0,35.86,0,83.4,0,5.36,0,7.96,0,-76.5,4.45,0,2.566,0
08/15/2019,21:00, ,0,Fort Matanzas,0,5.7,28.006,0,54.2545,0,35.8,0,87.9,0,5.64,0,7.97,0,-77,3.63,0,2.599,0
08/15/2019,21:15, ,0,Fort Matanzas,0,5.7,28.376,0,54.0024,0,35.6,0,90.6,0,5.78,0,7.96,0,-76.7,3.98,0,2.621,0
08/15/2019,21:30, ,0,Fort Matanzas,0,5.7,28.77,0,53.5904,0,35.28,0,89.2,0,5.66,0,7.94,0,-75.5,4.07,0,2.621,0
08/15/2019,21:45, ,0,Fort Matanzas,0,5.7,28.965,0,53.2318,0,35.01,0,89.1,0,5.65,0,7.93,0,-74.8,5.39,0,2.617,0
08/15/2019,22:00, ,0,Fort Matanzas,0,5.7,29.423,0,52.6448,0,34.56,0,89.1,0,5.62,0,7.9,0,-73.1,8.62,0,2.579,0
08/15/2019,22:15, ,0,Fort Matanzas,0,5.7,29.571,0,52.9819,0,34.81,0,87.1,0,5.47,0,7.87,0,-71.6,8.45,0,2.535,0
08/15/2019,22:30, ,0,Fort Matanzas,0,5.7,29.831,0,53.1473,0,34.92,0,87.2,0,5.45,0,7.85,0,-70.5,8.95,0,2.491,0
08/15/2019,22:45, ,0,Fort Matanzas,0,5.7,29.979,0,53.0249,0,34.82,0,87.8,0,5.48,0,7.85,0,-70.3,9.9,0,2.441,0
08/15/2019,23:00, ,0,Fort Matanzas,0,5.7,30.107,0,52.8772,0,34.71,0,88.1,0,5.5,0,7.83,0,-69.6,10.88,0,2.389,0
08/15/2019,23:15, ,0,Fort Matanzas,0,5.7,30.163,0,52.6793,0,34.56,0,87.9,0,5.48,0,7.82,0,-69,11.38,0,2.343,0
08/15/2019,23:30, ,0,Fort Matanzas,0,5.7,30.164,0,52.538,0,34.46,0,87.4,0,5.45,0,7.82,0,-68.6,11.36,0,2.284,0
08/15/2019,23:45, ,0,Fort Matanzas,0,5.7,30.148,0,52.4769,0,34.41,0,87,0,5.43,0,7.81,0,-68.3,11.27,0,2.223,0
08/16/2019,00:00, ,0,Fort Matanzas,0,5.7,30.142,0,52.4216,0,34.37,0,86.7,0,5.42,0,7.8,0,-67.9,10.33,0,2.165,0
08/16/2019,00:15, ,0,Fort Matanzas,0,5.7,30.074,0,52.4191,0,34.37,0,85.3,0,5.33,0,7.8,0,-67.8,8.51,0,2.108,0
08/16/2019,00:30, ,0,Fort Matanzas,0,5.7,29.892,0,52.5106,0,34.45,0,83.8,0,5.25,0,7.81,0,-67.9,8.08,0,2.057,0
08/16/2019,00:45, ,0,Fort Matanzas,0,5.7,29.092,0,52.8408,0,34.72,0,76.8,0,4.87,0,7.83,0,-69,7.19,0,2.005,0
08/16/2019,01:00, ,0,Fort Matanzas,0,5.7,29.086,0,52.8016,0,34.69,0,76.8,0,4.87,0,7.82,0,-68.7,7,0,1.96,0
08/16/2019,01:15, ,0,Fort Matanzas,0,5.7,29.455,0,52.6456,0,34.56,0,76.1,0,4.8,0,7.8,0,-67.6,5.89,0,1.909,0
08/16/2019,01:30, ,0,Fort Matanzas,0,5.7,29.458,0,52.5566,0,34.5,0,77.4,0,4.88,0,7.8,0,-67.4,5.62,0,1.855,0
08/16/2019,01:45, ,0,Fort Matanzas,0,5.7,29.628,0,52.5545,0,34.49,0,80.8,0,5.08,0,7.8,0,-67.7,5.51,0,1.802,0
08/16/2019,02:00, ,0,Fort Matanzas,0,5.7,29.678,0,52.5479,0,34.48,0,80.8,0,5.08,0,7.8,0,-67.4,6.2,0,1.752,0
08/16/2019,02:15, ,0,Fort Matanzas,0,5.7,29.574,0,52.5803,0,34.51,0,79.2,0,4.99,0,7.8,0,-67.4,5.96,0,1.704,0
08/16/2019,02:30, ,0,Fort Matanzas,0,5.7,29.6,0,52.5613,0,34.49,0,81.5,0,5.13,0,7.8,0,-67.8,5.69,0,1.656,0
08/16/2019,02:45, ,0,Fort Matanzas,0,5.7,29.375,0,52.7102,0,34.61,0,77.3,0,4.88,0,7.81,0,-67.8,6.5,0,1.61,0
08/16/2019,03:00, ,0,Fort Matanzas,0,5.7,29.217,0,52.8122,0,34.69,0,77.3,0,4.89,0,7.8,0,-67.6,6.12,0,1.567,0
08/16/2019,03:15, ,0,Fort Matanzas,0,5.7,29.088,0,52.8916,0,34.76,0,77.6,0,4.92,0,7.81,0,-68.1,6.13,0,1.523,0
08/16/2019,03:30, ,0,Fort Matanzas,0,5.7,28.84,0,53.1454,0,34.95,0,72.2,0,4.59,0,7.8,0,-67.2,6.04,0,1.488,0
08/16/2019,03:45, ,0,Fort Matanzas,0,5.7,28.65,0,53.2569,0,35.04,0,69.9,0,4.45,0,7.8,0,-67.1,6.4,0,1.454,0
08/16/2019,04:00, ,0,Fort Matanzas,0,5.7,28.528,0,53.2672,0,35.05,0,68.6,0,4.38,0,7.79,0,-66.8,7.52,0,1.424,0
08/16/2019,04:15, ,0,Fort Matanzas,0,5.7,28.395,0,53.4098,0,35.16,0,68.2,0,4.36,0,7.8,0,-67.1,10.35,0,1.402,0
08/16/2019,04:30, ,0,Fort Matanzas,0,5.7,27.902,0,53.7291,0,35.41,0,74.1,0,4.77,0,7.87,0,-71.4,20.39,0,1.402,0
08/16/2019,04:45, ,0,Fort Matanzas,0,5.7,27.46,0,53.7964,0,35.48,0,74.3,0,4.82,0,7.89,0,-72.6,9.46,0,1.415,0
08/16/2019,05:00, ,0,Fort Matanzas,0,5.7,27.446,0,53.7308,0,35.43,0,75.9,0,4.92,0,7.91,0,-73.8,10.01,0,1.449,0
08/16/2019,05:15, ,0,Fort Matanzas,0,5.7,27.451,0,53.6728,0,35.39,0,76.3,0,4.95,0,7.92,0,-74,9.68,0,1.498,0
08/16/2019,05:30, ,0,Fort Matanzas,0,5.7,27.569,0,53.3399,0,35.14,0,76.3,0,4.95,0,7.91,0,-73.5,8.96,0,1.554,0
08/16/2019,05:45, ,0,Fort Matanzas,0,5.7,27.837,0,52.6916,0,34.65,0,75.8,0,4.91,0,7.89,0,-72.3,10.73,0,1.605,0
08/16/2019,06:00, ,0,Fort Matanzas,0,5.7,27.853,0,52.5706,0,34.56,0,75.4,0,4.88,0,7.88,0,-72,10.08,0,1.668,0
08/16/2019,06:15, ,0,Fort Matanzas,0,5.7,27.853,0,52.5284,0,34.53,0,75.4,0,4.88,0,7.88,0,-71.9,9.81,0,1.732,0
08/16/2019,06:30, ,0,Fort Matanzas,0,5.7,27.925,0,52.3417,0,34.39,0,74.9,0,4.85,0,7.87,0,-71.5,9.32,0,1.8,0
08/16/2019,06:45, ,0,Fort Matanzas,0,5.7,27.844,0,52.593,0,34.57,0,74.8,0,4.84,0,7.88,0,-72,10.07,0,1.869,0
08/16/2019,07:00, ,0,Fort Matanzas,0,5.7,27.721,0,52.9235,0,34.82,0,74.6,0,4.84,0,7.89,0,-72.6,10,0,1.946,0
08/16/2019,07:15, ,0,Fort Matanzas,0,5.7,27.614,0,53.1967,0,35.03,0,74.9,0,4.86,0,7.9,0,-73.2,7.99,0,2.011,0
08/16/2019,07:30, ,0,Fort Matanzas,0,5.7,27.53,0,53.4018,0,35.18,0,75,0,4.86,0,7.91,0,-73.6,7.84,0,2.067,0
08/16/2019,07:45, ,0,Fort Matanzas,0,5.7,27.487,0,53.5045,0,35.26,0,74.2,0,4.82,0,7.91,0,-73.6,6.89,0,2.118,0
08/16/2019,08:00, ,0,Fort Matanzas,0,5.7,27.432,0,53.624,0,35.35,0,73.6,0,4.78,0,7.91,0,-73.6,4.39,0,2.17,0
08/16/2019,08:15, ,0,Fort Matanzas,0,5.7,27.476,0,53.6027,0,35.33,0,69.7,0,4.52,0,7.9,0,-73.3,5.44,0,2.217,0
08/16/2019,08:30, ,0,Fort Matanzas,0,5.7,27.491,0,53.5056,0,35.26,0,66.5,0,4.32,0,7.89,0,-72.2,6.94,0,2.273,0
08/16/2019,08:45, ,0,Fort Matanzas,0,5.7,27.433,0,53.6314,0,35.36,0,59.9,0,3.89,0,7.88,0,-71.7,4.81,0,2.319,0
08/16/2019,09:00, ,0,Fort Matanzas,0,5.7,27.478,0,53.5326,0,35.28,0,73,0,4.74,0,7.91,0,-73.4,5.32,0,2.356,0
08/16/2019,09:15, ,0,Fort Matanzas,0,5.7,27.536,0,53.39,0,35.17,0,74.3,0,4.82,0,7.91,0,-73.6,5.19,0,2.377,0
08/16/2019,09:30, ,0,Fort Matanzas,0,5.7,27.62,0,53.1836,0,35.02,0,73.5,0,4.77,0,7.9,0,-73,5.38,0,2.392,0
08/16/2019,09:45, ,0,Fort Matanzas,0,5.7,27.764,0,52.8334,0,34.75,0,75.1,0,4.86,0,7.89,0,-72.5,6.51,0,2.397,0
08/16/2019,10:00, ,0,Fort Matanzas,0,5.7,27.902,0,52.5535,0,34.54,0,78.3,0,5.06,0,7.89,0,-72.4,9.63,0,2.384,0
08/16/2019,10:15, ,0,Fort Matanzas,0,5.7,27.847,0,52.7239,0,34.67,0,76.2,0,4.93,0,7.88,0,-72,9.74,0,2.352,0
08/16/2019,10:30, ,0,Fort Matanzas,0,5.7,28.018,0,53.1278,0,34.96,0,80.6,0,5.19,0,7.88,0,-72,8.47,0,2.32,0
08/16/2019,10:45, ,0,Fort Matanzas,0,5.7,28.416,0,53.1056,0,34.94,0,79.9,0,5.11,0,7.85,0,-70.4,7.37,0,2.283,0
08/16/2019,11:00, ,0,Fort Matanzas,0,5.7,28.541,0,53.1067,0,34.93,0,78.8,0,5.03,0,7.84,0,-69.6,8.34,0,2.239,0
08/16/2019,11:15, ,0,Fort Matanzas,0,5.7,28.65,0,53.0515,0,34.89,0,78.7,0,5.02,0,7.83,0,-69.1,8.7,0,2.192,0
08/16/2019,11:30, ,0,Fort Matanzas,0,5.7,28.759,0,52.9831,0,34.83,0,79.8,0,5.08,0,7.82,0,-68.8,9.62,0,2.141,0
08/16/2019,11:45, ,0,Fort Matanzas,0,5.7,28.853,0,52.9289,0,34.79,0,80.5,0,5.12,0,7.82,0,-68.5,10.16,0,2.087,0
08/16/2019,12:00, ,0,Fort Matanzas,0,5.7,28.926,0,52.8863,0,34.76,0,81.2,0,5.16,0,7.82,0,-68.4,10.63,0,2.035,0
08/16/2019,12:15, ,0,Fort Matanzas,0,5.7,28.963,0,52.8746,0,34.75,0,84,0,5.34,0,7.83,0,-69,9.25,0,1.986,0
08/16/2019,12:30, ,0,Fort Matanzas,0,5.7,28.774,0,52.9825,0,34.83,0,90.7,0,5.78,0,7.9,0,-73.1,10.85,0,1.938,0
08/16/2019,12:45, ,0,Fort Matanzas,0,5.7,28.783,0,52.8539,0,34.74,0,92.4,0,5.88,0,7.9,0,-73.3,9.66,0,1.886,0
08/16/2019,13:00, ,0,Fort Matanzas,0,5.7,28.835,0,52.9114,0,34.78,0,87.7,0,5.58,0,7.88,0,-72.2,8.09,0,1.837,0
08/16/2019,13:15, ,0,Fort Matanzas,0,5.7,28.955,0,52.9063,0,34.77,0,84,0,5.34,0,7.85,0,-70.2,6.21,0,1.79,0
08/16/2019,13:30, ,0,Fort Matanzas,0,5.7,28.989,0,52.8816,0,34.75,0,91,0,5.78,0,7.87,0,-71.7,8.63,0,1.738,0
08/16/2019,13:45, ,0,Fort Matanzas,0,5.7,28.973,0,52.8725,0,34.75,0,88.8,0,5.64,0,7.86,0,-70.8,6.62,0,1.69,0
08/16/2019,14:00, ,0,Fort Matanzas,0,5.7,28.946,0,52.8964,0,34.76,0,87.6,0,5.56,0,7.85,0,-70.4,7.19,0,1.64,0
08/16/2019,14:15, ,0,Fort Matanzas,0,5.7,28.942,0,52.9272,0,34.79,0,88.5,0,5.62,0,7.85,0,-70.3,6.61,0,1.592,0
08/16/2019,14:30, ,0,Fort Matanzas,0,5.7,28.938,0,52.9395,0,34.8,0,89.2,0,5.66,0,7.86,0,-70.7,7.25,0,1.545,0
08/16/2019,14:45, ,0,Fort Matanzas,0,5.7,28.938,0,53.0036,0,34.84,0,91.5,0,5.81,0,7.86,0,-71.2,6.54,0,1.5,0
08/16/2019,15:00, ,0,Fort Matanzas,0,5.7,28.939,0,53.0759,0,34.9,0,91,0,5.78,0,7.86,0,-71.1,7.86,0,1.455,0
08/16/2019,15:15, ,0,Fort Matanzas,0,5.7,28.973,0,53.1658,0,34.96,0,93.3,0,5.92,0,7.87,0,-71.7,7.34,0,1.411,0
08/16/2019,15:30, ,0,Fort Matanzas,0,5.7,28.994,0,53.2807,0,35.05,0,93.8,0,5.94,0,7.88,0,-72.2,7.84,0,1.369,0
08/16/2019,15:45, ,0,Fort Matanzas,0,5.7,28.903,0,53.299,0,35.06,0,92.4,0,5.87,0,7.88,0,-71.9,11.24,0,1.334,0
08/16/2019,16:00, ,0,Fort Matanzas,0,5.6,28.808,0,53.294,0,35.06,0,92.6,0,5.89,0,7.89,0,-72.4,11.17,0,1.317,0
08/16/2019,16:15, ,0,Fort Matanzas,0,5.7,28.618,0,53.7527,0,35.41,0,98.7,0,6.28,0,7.94,0,-75.8,15.51,0,1.309,0
08/16/2019,16:30, ,0,Fort Matanzas,0,5.7,28.329,0,53.7737,0,35.43,0,103.8,0,6.63,0,7.99,0,-78.2,12.54,0,1.328,0
08/16/2019,16:45, ,0,Fort Matanzas,0,5.6,28.271,0,53.3724,0,35.14,0,103.3,0,6.62,0,7.98,0,-77.9,9.51,0,1.363,0
08/16/2019,17:00, ,0,Fort Matanzas,0,5.6,28.48,0,52.6448,0,34.59,0,101.6,0,6.51,0,7.96,0,-76.5,8.08,0,1.399,0
08/16/2019,17:15, ,0,Fort Matanzas,0,5.6,28.757,0,51.5485,0,33.77,0,99.3,0,6.36,0,7.92,0,-74.5,7.95,0,1.453,0
08/16/2019,17:30, ,0,Fort Matanzas,0,5.7,29.06,0,50.3259,0,32.87,0,96.6,0,6.19,0,7.88,0,-72.3,9.54,0,1.509,0
08/16/2019,17:45, ,0,Fort Matanzas,0,5.6,29.204,0,49.7726,0,32.45,0,96,0,6.15,0,7.87,0,-71.5,10.82,0,1.58,0
08/16/2019,18:00, ,0,Fort Matanzas,0,5.6,29.227,0,49.7664,0,32.45,0,96,0,6.15,0,7.87,0,-71.5,14.63,0,1.647,0
08/16/2019,18:15, ,0,Fort Matanzas,0,5.6,29.101,0,50.1656,0,32.75,0,97,0,6.22,0,7.88,0,-72.3,13.83,0,1.721,0
08/16/2019,18:30, ,0,Fort Matanzas,0,5.6,28.851,0,50.9225,0,33.31,0,98.3,0,6.31,0,7.91,0,-73.9,11.74,0,1.792,0
